"HolderAddress","Balance","PendingBalanceUpdate"
"0x7f6b12300a7f528d35f91dff662c4ba0e7968695","1119.356976","No"
"0x7fa01795bb0b15138622b2e3157e7cc861aa51be","13012.5907126021","No"
"0x7fc8d3f408e56cc42e42993379c5e4092eb5c9c8","12750","No"
"0x7fd15f5752941d60067266dec15ef5ea2b4d5dfd","420.75","No"
"0x825b3edf71996ccc3619f9455888a828e352217a","1662.08814969835","No"
"0x831c5e9928471baba347ca0af14a7d0181602b13","6464.32494022865","No"
"0x835d35632ca0986167ac70e52eb29a7b0bd54a4a","1678.72458482835","No"
"0x8378b5c09e9fe15034ecc7fb5eed2435b5b4fabc","1340.03084251535","No"
"0x8390fb38f6f647a4da128b3142485a583a2712d7","116.212647468552","No"
"0x83bcb895cdb93b4045f09404fa04968e02536a7b","2.6322101043233E-05","No"
"0x83c55cd7b1b8f390b8aad3f75ee0542b637a9a2e","655.930010785227","No"
"0x8481f69f376fbd54788d7acf2ce1ed3180cbdb58","1.00383503764408","No"
"0x8503c3d989da1a527577c0d39f3f2a84d6eaa2b6","169.509719302981","No"
"0x85330b3a8ac3209c9b16791470f9a69c5cb44970","2500","No"
"0x8596e44904a7d9a02fdf556aa9775a1548b58939","238.678281558975","No"
"0x86972cb51272b78efab5ac15b82bf54106b167e1","25500","No"
"0x8723af66e4377df827b9135b8bca3d4352d0f130","8668.7126180374","No"
"0x880ce55ae4f603f075e49981605e4b183ff5fe0f","643.319738929527","No"
"0x887571fa98ba9b617d6a003fff914fa300b1dcfa","7255.3705288179","No"
"0x888c5f8560e022ea5f64292ea733462405b69af3","155.188830533254","No"
"0x88b23fd716a5ccdf3d7d320ea2050641c4f5c2e6","808.941124486193","No"
"0x88b2944a74a95960eae0717ecb188ab43d0dd179","765","No"
"0x89811e14c2e36115ca702176ba153926d9598a34","3012.09745667896","No"
"0x899c8611333713cfa8034184bd5cc3af95fa96cb","3997.47873138303","No"
"0x8a6aa2c8f3c431df9bc0f45ee04040d0731ab085","153","No"
"0x8bdc5a61f4ce22344f9bcad0bb860a854e796d7d","0.399999999999961","No"
"0x8be0fa1c306bc74036da7a27680c025b099aa2c3","725.861592291508","No"
"0x8cda970f6117f14ffbac3a5d6c1d2df8ab70955b","20.5883830444745","No"
"0x8d599a490623912a8ddab1e5a5ad983478a07e83","8000","No"
"0x8e7ea988a41329688fc42809d3ba23bf5a0e04f4","7130.42656837818","No"
"0x8ea17df89317a6e8f9edb6e97c9f71d764c55596","12750","No"
"0x8f3b566f10db11b682942dbda74f90279104d0a1","185.141825882167","No"
"0x8f478a0a7cfe97be7ffc43facdb19b4ca2917e44","404.9872712548","No"
"0x8f79270ea81b7e6d622617a40b72138ace56a281","20116.3101396116","No"
"0x8fb07b21383d331f3752a7590b0cfeac85514a1f","10838.2147185182","No"
"0x8fb752b9c8f7ff2a8d3d21b9c9d3fed55dcffb09","135.15","No"
"0x901227351f8121a5f15c3e942df07f189c084279","287.930027139003","No"
"0x90842393aaf870c2ec6be8f2130345913e199723","362.376933114813","No"
"0x910bf2d50fa5e014fd06666f456182d4ab7c8bd2","277.386761662795","No"
"0x9151a7cd95d5957e9d6ad8a570f70394f6fcedd7","684.615920182236","No"
"0x91f625dcc0c1067f4a4de8de94aa43e662242c1e","1071","No"
"0x921a52179649755d3c09277855cefe21735befe5","270.858044817662","No"
"0x923b5a8d12b2cf6e61881fd9927a78f2d59327e6","110.398833586512","No"
"0x93b677932220850a47e3e7dc8f0110bcce4cb2d1","44889.8473360495","No"
"0x93f880fdd843ad8b03d73df88aa1b75d540c5608","33249.3825622563","No"
"0x93f9f8c124df84780226388a9b6f5ee0b76e98ed","7500000","No"
"0x955115c6097912c35d947eb1659b29998fe50210","2000","No"
"0x956f9b2bd2ec8112d9577e679dd6407750cbe007","25500","No"
"0x95e0e6f996d6a68be9e532c752bafed58511b16c","24700","No"
"0x97ad6475a4541e8a2dd446f45b3d8e8c4a5be534","118.066886816465","No"
"0x9859e3717cfcdbc6ab39779039c9f804697899ec","1543.6439025","No"
"0x99314f39792d4cc0af68166e44a99af33f14c622","895.321298447787","No"
"0x99837ae3992419f9e40d8a79d554e01e3b99406d","6.0625405560664E-05","No"
"0x99d2dbc69f1a421c55f30bea8beb96e8add77135","280.5","No"
"0x9a02bc257fd23edbdbfdf59149ee12e382143094","612.399103998528","No"
"0x9a8599e32a5bc5f0f174f3ab0fa5a60b496b0d22","7427.78463386555","No"
"0x9b12d0c99b71efa67d73da8691820e9d76b37abf","433.5","No"
"0x9b76970714254736ebaa46c0a311616603b8ab4e","0.353054340667466","No"
"0x9bc447a0d216ce21c9008583059953107607709c","420.75","No"
"0x9d4f9dfbaf49485c8969333271d3a9c15805de8c","1086.55889747104","No"
"0x9e0efe90792d1fed753d30f18ae4f264f98fa1b6","18152.850589627","No"
"0x9e41d24c4e4d02309eb9a71ee2ad220ad1829edf","17174.17795835","No"
"0x9ea2c497218ae7a4c1a6e3d54fd12c1efbaa8352","1951.64992265622","No"
"0x9ee11a499686357c436a5cfc07ccd3188db814a5","7.242696608704E-06","No"
"0x9ee4ed3780c0a6466be7299bd33911adfcc3548f","9.9999999662125E-05","No"
"0x9f02190ec58f22ee847735991cc77e4bef4e3b95","1349.6428559492","No"
"0x9f42cbb2a75f9b0e64e0e654e5f39e9f7ba0236c","0.00607850710370337","No"
"0x9fb717128ea632a5f8bd656a75ff5cd736234923","0.00999999999995946","No"
"0x9ffc2ca00427264dd2562f655eeaf4c3d31d26bd","10057.66","No"
"0xa001e0dd73843a12a51eebae13c75712f25397ea","1275","No"
"0xa10039abc04d165325c5eaf16cb4dbeff95254f0","2970.25514727071","No"
"0xa1a99f9fe000022ccd1d373ff83f5c254cc2fbf6","1264.31442506964","No"
"0xa292b3a4eb7c5bf9fc68edb7eedef59c942b0250","0.723360306239802","No"
"0xa39b8f2900b86b1a50ed34b197f206a444ed532b","45.6798082718766","No"
"0xa55965279f6e459fcb5d88eec0bb76a5e1f38218","12040.7326412677","No"
"0xa55a7ae53e8b045323e248bc89d5adc904c2cc1a","10670.5125299661","No"
"0xa5bc83649d9bfb8be77f33279179c3126da3aa2a","0.999999999999932","No"
"0xa5ea15d9c2938b7e39f7aaf6bf83fe169d6ad46b","892.5","No"
"0xa7a9e6137d2582fc8bddad6a6daeb8fb985396f2","132.494927331805","No"
"0xa8143a530c3238553672559437f495ae5193c30f","4335","No"
"0xa864cd8cfb3017f529b0ff1a829fdb38b0cb9d1a","2610.47196606113","No"
"0xa8905888284790a43d091389754335149269594b","44926.7646702861","No"
"0xa96263a9aa77327536f029dff4d6b476f9c7df49","637.623613231883","No"
"0xa9e0da4ba1b522b09d5f37abab08c0ebeb324f58","14884.4627172439","No"
"0xaa8a691d82babe40590d49c508f6910166f8a299","3091.74837638295","No"
"0xac12f4a822091f8eda66afc71b2f0edc45bc3266","2293.57317822811","No"
"0xac38b24279b37edd4d06d1aa420f64c567decc0e","999.6552519738","No"
"0xac3c55f89297e6967959ffcebe58b9f871a4e82a","510","No"
"0xacbffa6e0ae2ee8e51df63febcf8da11bdf0dd02","200","No"
"0xace124e428170bf4fb080acc79785b7c025ab4fc","98397.5459245703","No"
"0xacf5c924ca4a12e484254ddfb89a2e7a383014b5","510","No"
"0xad4745ef5ad8ae6c6e7c547642fe83adc55e94a7","14906.9573431594","No"
"0xae33f8151426969eb602896c163d9d138804a033","6416.81758237582","No"
"0xae35697c7a4b6f4fe4f5cf332f52f24ba64e5527","9755.01428765376","No"
"0xaeaf973270d08ed3c105edc33bd517a1afcf8e15","5543.9589340967","No"
"0xaf114921e8d91c1bb01b5f416e12a552d7473602","2071.42439880305","No"
"0xb09a59de17d67fdfcf807e45f6adfe0a3cbc1e1c","392.485879215603","No"
"0xb0ca4b46a0a8e71541a68b8bb532ed87927583ad","400.701379632709","No"
"0xb1671e26057f630bf6964e63748679dd1474d440","160.497977997385","No"
"0xb2d791d6682f5a66f5e11172bc99e3505ee0a9f1","0.154578056852732","No"
"0xb58bfa5daf259809201dd7fdc2d647d9db852405","156.854083605458","No"
"0xb5917a48a99c1f8c76119a5133fde1169ec11170","19293.4925505365","No"
"0xb5e0efcf9b6936db94b7c989f12d7209c016db3e","0.346117734412499","No"
"0xb6bdc944e57dadc4624d45e1666fd17df97c8cf8","5161.80005113557","No"
